avg_speed,total_distance,harsh_breaks,night_driving,risk_score,fraud_prob
36.834259132122256,23385.432490266525,16,0.24983971216786907,47.692828512573705,0.051721735172737086
46.663838845647994,5827.44000788802,16,0.1308175557699535,45.95543448881544,0.39274002578497136
27.735096338665457,6840.168580764102,11,0.06534819668975578,26.587019510369426,0.039571976454145966
50.63547027518508,9798.703978067999,16,0.04952816879284722,44.68331664513858,0.019542800653408313
35.99041965121793,18440.378624261888,12,0.07812865911650624,36.961207967671406,0.12618820114180687
40.62459375310085,12072.54499631327,12,0.2503835792577133,48.443517311045646,0.022362643872830813
35.97440081655905,5819.321019847688,17,0.18508772623747405,50.13233425222611,0.03763988507709335
72.78417276763406,18271.691803786696,15,0.1572898695911836,63.61202220526015,0.061145401920674095
44.79754162893099,15655.003133927406,21,0.23494770462331557,63.90540143852633,0.03413687667201148
29.134336065661493,14692.174786082262,9,0.25599114374796583,47.70844445030132,0.02678905185081531
57.338173681547836,15578.671205854202,11,0.1962166093794705,51.19720828752217,0.023442985409674776
26.687345250434667,23971.809502912256,11,0.5459732168269911,54.28829331236334,0.11573524248384469
48.132953925071334,22925.474475180563,13,0.14922880576076095,51.85654636582204,0.12738238225280885
15.604948141803366,8566.423284983524,11,0.2714033106737021,41.547577313002854,0.010516993421482074
25.077209266523543,20119.42496405576,10,0.32666381337022954,40.90775149282131,0.020868068024467418
47.952918538036855,13915.840948794501,14,0.19981704634573183,46.247560217978034,0.072785139029426
56.07699869993115,14495.479080688747,18,0.10334309751487465,58.196632855669954,0.31641552058035627
47.57052421784956,3538.6458417833564,12,0.09501436171086541,44.34153029444714,0.031528199890694
43.265275764176394,11148.07117305902,18,0.1381242349299525,55.73352032322518,0.0009717310212150827
40.48344456616067,7935.882048317175,11,0.13949286910353792,35.454453699724745,0.14983864837399227
22.822170144488588,16140.294074466547,15,0.28206215447201316,49.02517662092291,0.08392986318761246
34.20233687407937,17355.402502014025,18,0.09786536523307797,45.54196879206341,0.0814731149810522
38.09041843560319,1627.5682449184424,10,0.08308877148783841,39.06565634697379,0.22902784364788265
60.856833393283736,11889.825679978649,15,0.044546336748186956,53.75863595693751,0.1000020190557745
50.15427434352692,17609.30752397126,14,0.3635754604948403,58.73310948315708,0.03563822514137639
18.55439766955899,11066.605188432775,12,0.16426810952241333,32.517205268094884,0.024430420803550623
49.86125954092192,15645.318225011823,14,0.03364681805043201,48.13646254938436,0.03782549681214636
39.22376579375525,13755.827338135421,19,0.1440951280496005,61.168961989218744,0.035771557037235946
34.84616999541062,13708.301159763132,17,0.0921730301067461,34.02311927783038,0.08277549545127612
54.175144332613016,10643.425109658512,16,0.25767891393621617,61.59474346837543,0.010853444502865794
60.46499283743927,5917.095979321452,17,0.000402180572690145,53.46842262163098,0.11015077071021892
58.96920178674298,6392.349262874863,12,0.087908751628237,47.61541812247795,0.23857984501119558
32.41173715166042,15546.762572276586,15,0.05740005890853783,26.68547981653405,0.06734117196667157
40.36181436223178,12097.291277594415,12,0.13090681108140975,43.818218030647365,0.1301850819735005
49.96895147105346,11307.438776963876,12,0.1872760663895777,47.35066520670327,0.07765429968216042
59.63317690683539,9880.549788388238,14,0.2357511160882148,53.574490758564416,0.1885781275478602
37.81238643232065,10474.05577259624,10,0.20877036069911475,39.96940750771234,0.21597457838680106
42.215115350042744,17234.558972440696,10,0.0915564600718955,35.80586492257279,0.0323755748659929
28.404975389909577,10323.779590659866,22,0.04498388713572461,37.78987734529298,0.033348701808228326
27.056900638789937,5294.676433492156,18,0.06992363928715202,41.266319486671684,0.04395844008213189
57.18788733591297,15718.258877700866,13,0.10469457400315753,52.68209427658285,0.033110706861614554
65.34360042856234,10975.616680676414,13,0.02359724858350618,47.86952308421778,0.05250753742995281
43.91984817629499,12156.979327663883,13,0.035212176251766356,41.676975301643765,0.014905879937083182
60.052993468380365,20037.891531997553,13,0.012179556282616933,48.05423885829568,0.1720102693771105
50.424540375714514,11897.197213247464,22,0.03279300240958394,62.251451397094485,0.005140693280255603
35.323203680923136,13445.918365593627,11,0.07518660566426193,34.15060409868868,0.048077141767835445
50.42093408262621,6105.382543508374,20,0.09688990978846027,60.59152262865267,0.00520284026320282
68.07054849698955,10901.652738245199,14,0.028426245730514988,52.105560298621086,0.06587206189072342
44.46260941335073,15047.630226043006,14,0.20443433332842306,58.745287847288225,0.017215901551150783
68.4696548372101,4223.131330793788,8,0.20476926360928555,49.74138996977703,0.18414843584927945
10.0,13004.225465578547,11,0.28696961990727654,27.053789174629554,0.23812193935342507
57.32853756562836,12503.955363224031,20,0.26941364871738344,66.43835413428982,0.34392577302539706
46.30570602357257,12206.437277937197,13,0.11032011495774681,40.92556308254329,0.10463573098907825
40.51488974301199,17185.794493291214,19,0.22094413995939385,48.851928300412574,0.026597659278953877
46.37641164803254,13672.192574242606,15,0.15881510633395943,53.178821848664015,0.0019149588787821111
15.186466280986608,19390.35949178222,15,0.18634307754037757,19.733712673684916,0.08220941180944048
41.70492168243732,7032.052422029819,15,0.08305222855619272,40.58688320346939,0.05501759664193485
50.3566885726762,12679.62283609174,13,0.04997603936508791,37.468566288182856,0.10220484017600348
67.16841067112274,12422.333931949737,16,0.13297588422575957,61.11408770556106,0.11567567287845863
37.22594672589529,6653.727531224599,13,0.05215484278658761,26.753588725755137,0.048833470537487954
32.87259595660218,16781.47501045673,24,0.19451283410958944,60.456065567409276,0.04347533035051272
37.47364434623195,23623.366529264087,16,0.2525818976980902,53.620547715177196,0.06888687269016248
58.731031765531114,11914.969627580846,15,0.15955342520378213,47.58456266474147,0.004835668370807979
49.93126664489527,14525.105441368834,16,0.07801542527093547,50.53926384744964,0.22695326575344515
37.05359694349442,12422.592379076636,9,0.03198281363753221,33.38640743634947,0.05133735050180649
52.699011496700344,8432.076650464121,13,0.365481665980633,62.67027425965642,0.08223061700322759
46.456163240220604,2896.198610989919,17,0.17846862027129137,46.02217974787965,0.0948616075132215
59.52967485799334,8471.132584523175,13,0.29662117145649625,50.5817110747403,0.05797278096071194
34.469203591839715,5040.2080952413435,15,0.10778722400801118,49.05933686459076,0.08551856753987051
40.085067801033475,20520.51039029559,21,0.171030586632515,51.774308839219245,0.058115040940170094
39.118377703017636,11424.451530383803,20,0.2524914873501724,54.52182747047295,0.013992553086932565
23.04727577801822,10270.403354764147,20,0.44728288342648065,60.080425844832725,0.015854714563292727
49.44180415596864,16445.76912393903,16,0.28882825830440223,51.928027293813,0.01431609668692237
48.91582908269834,6391.24448572056,20,0.13460562282024494,56.01289238872834,0.009951746721865388
45.07670184963691,8165.679809977239,14,0.06519736955788814,48.10496717089928,0.026522416530085084
41.481192999372794,12340.361346243106,7,0.19794703504844635,29.552966814911645,0.015463229072531328
23.769438869243785,17143.844957117402,20,0.07508989688168917,39.88829366291191,0.00845263751488093
38.69032015851961,14508.425225843941,14,0.16422877319365764,38.78069290706064,0.080591085711851
39.85928225209846,13241.62571257941,14,0.384537321324311,49.941456884562996,0.4504012178107266
32.96584096167572,12390.588676180081,14,0.54723741253499,62.80065988289083,0.21640064655019792
42.580714325009865,14001.179277633875,16,0.20597009195371443,58.054479010483846,0.11356261035652701
51.060762852218076,13008.264525646273,14,0.09609166477239006,49.16321866413195,0.02358249111428835
73.29278851815795,6850.138626115321,15,0.13709550229551254,64.79126277403684,0.07936634633877485
47.61866719247759,12230.396108165756,17,0.1532088013102183,55.46196015481799,0.02372404499525186
48.86325586084146,6631.556705411237,16,0.05509887450969525,44.77390303036265,0.22238242866694324
43.883311263507494,12405.412714504118,11,0.16983826395481041,43.92593871086371,0.02761231298749092
16.21843177051438,9596.760292558793,12,0.09987016949852673,21.12748071449529,0.07077536100384564
44.602291868261744,24696.90811391431,12,0.124050892204792,37.97033417274945,0.15469874920758825
45.9034531491154,11800.52808124144,15,0.21368883458532006,51.06527222591664,0.048496332124483774
81.94863168727929,4978.8021686920565,30,0.3403002537698881,91.78147102619836,0.17304023612634145
42.114585528283165,11329.098946615377,14,0.36689710502258077,47.869541549198814,0.008984309617795375
49.523210135004184,14596.793728189441,16,0.10590101195304416,46.93815640833911,0.04793276326813527
44.47932345442135,20366.819730762618,14,0.20342971953582717,54.608519134603235,0.09492064124204004
27.46982943570702,9052.738000306408,19,0.33183403564375835,60.79397191307243,0.015792440774439493
62.14234221772531,4087.8601298818003,7,0.10275276971457672,43.018481762674405,0.003101505250544971
56.27899549030161,16084.185057154906,14,0.20928974801905464,57.922082288637085,0.03217103290947239
56.865479205645705,5097.006470501744,16,0.09135345709154927,50.769407275761125,0.13586001972155487
31.359188178078917,9819.222792462575,15,0.17284973523802052,32.26534953246253,0.04980845555096884
66.04191466404149,10711.89757244503,19,0.17323471856090614,61.48273367128171,0.002067591281938527
23.972234058115788,11651.83273349946,7,0.29603691144958194,30.285873323670167,0.13026966053962669
53.80285640700406,15445.822285371678,11,0.2905909024439223,53.22991071125625,0.046396719840958556
77.85683438714968,8581.828588568062,11,0.3001993555670083,64.43151089166423,0.07893053394780679
30.141955123039676,10631.353739166196,13,0.2668930733213463,41.338472421786356,0.02012820960928132
36.50553405595842,11928.648235253058,23,0.13888905123208722,52.93516391723525,0.02921069803299403
46.49477047631462,12747.98978759394,15,0.06602902499706537,47.607858961601245,0.1815553425309296
37.44786518825701,12489.135873539613,21,0.033697882574043395,42.25238900522205,0.038970359704600256
21.74004853400801,14180.0288761129,8,0.283931875516833,35.73761284433477,0.0492664320437177
46.02844462209041,16219.197548208685,14,0.3068517787899364,50.856539018810636,0.11702944722309336
29.065444294108428,13963.17057825484,13,0.11225454297462387,46.3583951295089,0.07103107115805997
52.10388645952772,14267.927617546093,28,0.33767330755418123,77.48229783313252,0.0028568389116802304
31.208636486492953,4088.8841662676114,23,0.12903491040416376,50.36483604254612,0.077481529848499
68.24901607526309,12251.138495828402,10,0.2247349903967413,52.80047670795667,0.05485516451709527
33.251200614956446,14397.537740008043,16,0.3036899401512063,47.92218486741582,0.06440249135374497
40.16907725691487,15644.70597285225,18,0.02882113280525855,48.77352423279144,0.021865178884646324
57.202758260545046,8538.24612883103,24,0.17561734279238042,68.91469183501538,0.04761528760635732
26.53703525349067,8704.803625556775,20,0.13907793182896236,51.2670432297113,0.1594993456036458
48.41189901906194,9129.496623582008,16,0.06024436784323344,50.4378315579292,0.07084937517141682
64.60714131423643,14682.069499456717,24,0.20242892571918672,74.05818998330544,0.04290785530263588
20.88775148158159,17169.405274621044,16,0.0624776014758994,36.30775147782006,0.17543157475114357
47.769507877984566,9962.699463541992,5,0.17414651507170303,41.83234898267901,0.034767657969550364
48.89824191372635,16539.811568135243,11,0.17578003050613636,48.76380199236361,0.13137405667080773
56.72734307665966,12617.399045822971,13,0.2731270140911879,57.69153706918007,0.05847697945300517
26.445739336828773,11378.571114187818,14,0.07693216952648366,36.913869224516695,0.030150763176516538
25.193150803735854,10943.078850910155,15,0.11582587000349089,31.466186023748456,0.029272475049314604
52.829123484253465,15733.056823010786,14,0.27858892276142755,68.91659958385866,0.38835477970747523
49.45477009849779,13627.88908393535,14,0.0766762282281867,48.93506278153208,0.0050681758093394525
48.75739275518815,23379.12713823819,11,0.18614488423642112,48.96406520982594,0.16981185637689056
50.19672314245464,7738.876785013379,22,0.19804029960196262,63.37651161508272,0.1082850950977417
34.79962917632264,14590.508510149879,12,0.16980789523628798,28.20428987919058,0.2451318736219249
48.48380545741505,9353.994950942437,19,0.24826003142238937,58.84558605928281,0.030771927869090294
49.39608709948022,7653.565065056781,19,0.28398735706772277,62.437273512755596,0.17314373324427235
34.28472872960448,11945.664314825139,13,0.22294021003285897,38.945783656685705,0.12034497675254492
72.98661766717134,12686.76239703518,16,0.06368502042353986,56.38294360985657,0.07324462744587351
52.10749381367681,26590.867775300463,21,0.10792972488707239,57.67467608952488,0.10615851605386985
27.130447541960272,11079.27092158399,14,0.0985130730077926,39.86339090903209,0.03364197822363848
54.84830412950745,6349.106352576583,11,0.22498885961703524,56.70247782463923,0.03411292939151034
30.379774946590178,13365.053587471928,19,0.10456951645304971,46.22748290611553,0.021367261795874948
56.806269056136784,1626.7998122681583,12,0.018845320483278444,41.820053717894844,0.190861539382008
62.378933685111065,11540.216086978671,15,0.3305877189606774,62.60105290025374,0.04785488274740433
32.68976522472434,12080.126411475801,12,0.04731060517966041,34.23497683084881,0.03312860053180196
59.45064193866483,15973.001914726057,17,0.10461129359600106,57.99992333488516,0.041721265802387796
51.191713904047475,16868.111247139233,11,0.2156385992627498,50.39619685340423,0.13729902249490486
57.33090239991735,9482.151905461413,11,0.1385234099416917,46.009588178044005,0.08833535085746012
73.4518947398092,11246.929926850335,10,0.15164051103152304,57.93802347368951,0.044378837338612
41.31917825995694,8169.395846946645,13,0.5067760959452509,60.18181914158023,0.005588209134310618
33.693957534637654,6359.68722596153,11,0.11014129778838372,33.27716689615859,0.09234947573548216
31.65728355561715,13549.473896903173,11,0.3541104271654826,35.395603753212924,0.08450115145663395
32.762845725518424,5632.072257017004,18,0.12593024242792014,41.49394915221632,0.10352949180528548
43.843474358788434,9926.865497140685,14,0.2766696191123633,59.32649857452575,0.13690413708825958
50.117279622249654,7024.130200503813,26,0.04283861997649526,54.80432664494219,0.24021079631625838
49.150361989950284,14748.415931451298,11,0.080921571632208,48.399655070129576,0.011604148966745711
57.40774873554036,21007.15049633244,9,0.2803470540136382,42.27485202815113,0.05427737781660157
45.19502837816861,5492.060085983344,16,0.09385412310405347,43.98592797779904,0.006961015801760002
66.80301115735975,2734.9075855121537,13,0.4829705277804496,67.84673175867177,0.02076833801599037
41.03014750143066,11375.565573249663,24,0.19450068049808805,70.70661638540439,0.06554403960261782
85.80253749884429,12078.488979788792,32,0.1708417237231257,95.36559248684807,0.04305606530355247
54.385010216475095,13093.296533786488,8,0.12694983015398334,40.7004725105884,0.095243113977884
32.14263665375576,9768.397423828275,9,0.04996597742288437,24.393227257658225,0.13209487210999454
28.936612529083316,10996.80350587284,11,0.14789633776384647,36.9939645088751,0.07574045742424991
52.23708622864778,13837.552052703011,17,0.02108253943859655,47.398252469012895,0.15660235663057212
41.64805822011223,17202.154463224193,17,0.2757507925517095,53.70904134990665,0.005550865010284376
55.71000741138138,2224.7561484085854,16,0.09042008364050573,51.18003452638486,0.10615443100828634
52.09856436860317,10155.30280484269,23,0.19671507503039143,69.51719605844664,0.1520868586570603
43.90756631014691,13069.043969705317,20,0.38007601803850455,68.46576163901656,0.0381521686270556
32.29809422897392,7410.11947694632,24,0.17237739532596658,52.092200496703946,0.040401088576140685
22.277291629712032,20655.848158836496,14,0.24255623730704212,36.20460535010161,0.061052215599672686
38.302275718994686,8822.950598856314,23,0.19620660073335183,55.37000876211086,0.06420755769690874
57.84598191485209,11793.536564963586,12,0.08389544154864083,48.6955688081421,0.36500967717184096
48.21140616195306,14780.110484211455,12,0.18562667829711496,51.56424447515223,0.0392650556224938
26.31391831932018,9043.576055990528,11,0.19276594840766303,35.85092372641713,0.024463619739818438
47.59771388776773,2767.134760977915,21,0.19359960546191274,49.589602689896964,0.0038334851023410373
50.77976069593255,9856.727365417333,15,0.07344939985510607,52.12662227350528,0.03277917939923938
31.742138456983007,17147.202779635205,15,0.39986416124076174,45.120681338686424,0.07091294658632093
47.305876589182915,10315.524366074307,13,0.1721652921828341,43.963348029635014,0.17722084725399095
45.87313077669,7767.828492705107,14,0.15012700760854916,48.43380251793907,0.1028676448575954
27.855445532540653,16628.36104751361,16,0.05919686454278314,37.37616806180219,0.06107763649911716
50.36681040522425,10346.125519884736,15,0.05493194488354469,51.74435900142455,0.0658838037596895
53.41176789552352,9449.195931748913,14,0.13475689439869779,47.54239656221504,0.0825433985851304
61.245768647629156,12747.280448316547,11,0.42281366898608247,56.70236216880767,0.1236878323774517
60.80703078052355,15853.751048093936,18,0.040571213298890886,54.96815029678866,0.008921658407563706
24.334959480643633,23908.56765866273,12,0.16092080897017247,38.98940877734278,0.03762975652665291
30.93262440127316,16136.180538287115,9,0.13948793377685884,35.1941939071217,0.009926899493968595
52.7255290081299,17799.19983194172,9,0.10568991741857466,42.02610124042002,0.08721690789429382
52.706789263683135,9470.169005060723,15,0.20794235627996913,61.30090482305462,0.03215547588696982
52.72571529459072,6870.659470152618,12,0.10420231351307398,51.75523140184411,0.12707162290294605
102.79097235982081,12311.656748095615,34,0.057731052751297515,100.0,0.1380392978633143
53.56335766039751,12535.84957629798,8,0.25666167979773136,40.65822690536509,0.23321416266569645
62.03348460270898,6607.436293177014,16,0.2635875943475256,66.97644126179488,0.12476858211264874
59.310026452398034,11123.527350479935,13,0.13454041270732234,51.024838502201014,0.032383448767799056
54.77086876958697,13996.588008595654,16,0.1779042866965708,54.026884699110894,0.1565634292414056
40.27096133039482,13801.966975090401,15,0.39294347144670483,52.440462166679566,0.02306503712900097
56.38453830739901,14521.439266921363,16,0.13269059925526716,54.14131030448848,0.33814019604379325
33.40762178193643,13454.823650687214,17,0.20249030520942576,44.67465432359167,0.025259328734077813
41.44772089889987,9464.956703649721,13,0.22978745819256977,47.76413027690808,0.025459476841903198
37.71954678256345,9430.496866755784,19,0.12454201525836886,48.97673819655646,0.07986877153465463
46.22811209079484,6005.24301003062,14,0.18265671455678076,50.02301709089396,0.21782054824972913
79.71987850010262,20923.875195925473,14,0.11183506286416398,65.5996994545582,0.08831795072274605
16.99102211112378,12067.251823096465,9,0.08633571558584277,21.47711382138652,0.0022045679565038103
55.2939028556177,10875.73472102574,19,0.12286652147582093,54.87514614659485,0.0015987140531869037
20.809261932155223,7356.039592737707,12,0.05815600417809434,18.198857977882277,0.12034926545807825
37.9210220131585,26678.28951163889,12,0.21914060306383804,47.079403711970286,0.03166859218548458
61.33425895451049,6633.359838885523,10,0.1511569572195431,49.607234081439394,0.01543432685734434
45.96420028643194,9855.760371969633,18,0.42665216839833053,63.66730497709112,0.1554194112685669
28.83382833106041,14079.184181430302,13,0.09917304492216555,41.24341787505337,0.11691339860209447
34.27044436110047,15001.064828721388,16,0.3734584302459022,47.1309534234597,0.026984917960899725
55.19396623402014,16789.66027607842,18,0.4443989603520678,70.15414034065005,0.09423742989699505
34.04450052424295,21038.042538846315,13,0.19744069770572537,37.099584967997494,0.12013691563079024
48.246878843729625,14530.788277303562,11,0.15098524939938143,47.44287866872116,0.1294645220065289
45.68357759855721,6719.846000166662,9,0.1501822253929261,28.718371419450076,0.1763129317862781
35.22599478591275,10715.274374391092,5,0.19444371245660108,34.41082420489974,0.14317236279380904
77.15916133987989,13539.161862569425,18,0.15688781099874263,73.16839404572102,0.0043924053614736586
54.50878533477017,22341.130207529117,17,0.0458643936388054,47.473906247260246,0.07391838924809359
14.622861200135894,5010.972607878515,24,0.05724467538355011,43.432916160757145,0.0035663614549820404
47.796814721541416,18012.882526126137,11,0.4078028440439311,49.70290442242933,0.040204520982306764
35.07320302847418,12899.571847732084,11,0.032072800246566946,34.957495827160116,0.21626235538004418
57.78650002194336,16189.152676147403,18,0.08253899404240521,60.79595531123124,0.1466349555087733
33.11218892350949,11490.02641682034,15,0.3337851035549419,44.88260027476441,0.06302267369567739
43.278953377996515,7787.836849368368,14,0.1408971751181533,39.29162040934029,0.017184701876342377
52.57480918470686,15754.36389700666,18,0.3387006868967484,69.81761782172454,0.00036538448171895656
57.98632791255182,15272.155135528106,16,0.2083327657351744,68.53232754324019,0.07938526571071927
26.995553894163358,16860.284828698608,20,0.10031819356197443,47.48273997257112,0.01722105536896268
39.98248146238578,11933.476823106823,12,0.13665866803636206,43.79979489510798,0.0034517269576693358
37.87582033258566,9000.889883400752,15,0.03816292058031732,38.804224093711284,0.16118987445113558
35.200061511394324,4206.065024880792,16,0.18161985335014824,47.26496491910406,0.09685621045507005
71.48181360421646,16096.866340697032,13,0.1966398478360415,62.36010714174773,0.07203949596679655
51.07472566441433,14119.44741221993,13,0.007315656963079073,41.91712443175625,0.03991043386823102
26.086740684974323,7171.086835680204,15,0.0538992813977107,41.94864420846812,0.3222519387627354
58.767929205821645,9307.13163351688,15,0.027155727028547714,51.35391746422521,0.13207997213597997
76.8323429551895,9666.205940242797,16,0.24166632416413575,71.11082449490164,0.002702126521363893
60.486978908267204,4585.077840087909,15,0.2868924113222581,60.90937065532469,0.14433746496042216
22.2094505106898,7911.588016974331,22,0.07028427408208432,44.114399841457725,0.1746508144706773
37.73648890700623,6330.848215968229,13,0.004035586615197925,42.123219273822535,0.061439289682492376
64.00366723779933,9937.604940560317,11,0.2057759349981738,54.96240117396772,0.006268927333134906
34.38495801571829,8306.512508352185,15,0.19978332695392786,46.03028734857596,0.023068997409258697
51.657291422193424,3864.975395666256,11,0.25978936347261816,51.13123063946516,0.1225592937854183
56.61951080144005,22112.951152847407,21,0.14034564234872934,61.101017910098335,0.08830789663494769
31.096042926328757,18262.703655146153,17,0.15847809977024532,37.847445375704744,0.06870016326015964
44.107119659073,8104.902892400072,16,0.06459226261068265,54.00012106952188,0.15441400424996785
10.0,13362.10698326805,17,0.2651870893802677,43.94895363471085,0.06947112178801876
29.634185379985652,14087.325449106474,15,0.303253633886523,53.19245630687819,0.021009209374617716
41.2114777291026,17955.429273867383,11,0.3901871761500743,44.85063156529154,0.1619144974546438
26.283252270527257,7906.974866699607,15,0.12287250285502085,45.28112752267747,0.16862228194651768
69.48616955897452,17460.53391991213,14,0.1654745555096396,69.69642093499924,0.2449721251819607
23.54787933059051,9260.473478965325,20,0.022458421641074474,45.396388602302196,0.09678677680501735
38.39933269954524,5320.687979156934,14,0.11602606987008586,50.579821207177616,0.21418448179322255
46.96110865929137,15620.682796572486,19,0.04844969968740009,55.40778535844054,0.0252855958014187
66.61909933599173,18453.79212061214,13,0.14615179742697423,51.9225835481751,0.09237593561492685
23.46206773230841,24939.54486765342,16,0.23285809567225574,45.08351704520548,0.24015265589777274
62.447456282324396,6001.373674548932,15,0.20585066714689781,54.35604132816194,0.14977287490005303
45.1534959152938,15494.598425403943,14,0.22040728364310508,46.906168610872534,0.02877862275464151
30.27737023428074,9950.993781032335,21,0.20750307040206686,54.02021007616939,0.2036141118880558
51.93155211394906,15916.793552620156,20,0.23867291330637638,63.92278494363008,0.33541319307697914
47.98589543360205,4647.552243843747,20,0.16211504408171934,60.29292651175011,0.08835903732475499
35.99674684261808,5686.15112150718,12,0.10681224996317576,28.810418451213685,0.14726111370530734
46.04703127485028,8120.625884167581,13,0.04872112452101302,41.20117088447798,0.005605181952003992
39.220296047073596,12394.820228340423,13,0.22805715648986116,48.47742677145893,0.3187321764607305
46.70276017876872,8794.593667308223,19,0.05681451930026333,55.36582922419111,0.1765420703042699
54.9319601178157,15295.2717195671,20,0.22262992840480422,67.94004209801636,0.1380282536276458
68.79025224218029,17134.473091289572,14,0.29458909819058354,65.9349813539966,0.10025922826865037
26.432767517597263,14997.887706226778,17,0.08621958474884904,37.76904639886531,0.03876795951919291
76.995500619844,20093.938198304342,8,0.18322333981149802,57.8340383282621,0.24973898914167242
15.718683007162472,14079.133147276716,18,0.3289451742278307,44.01858289624337,0.019504777688169307
42.72322357446625,5915.516448299164,14,0.027656867327337593,45.47316841482121,0.01893719396834256
53.82475809726865,18816.882567691697,16,0.10087613778926201,54.583964326677126,0.0907067932168711
49.21487801602549,8974.218821970013,16,0.0786311529077699,48.944074390385175,0.05690522663045726
35.659507202691096,16552.09249842785,7,0.13207518056419504,27.26778523512576,0.09497407636442042
41.87816624464087,19868.67108277553,12,0.19643602676784386,49.89390139572464,0.2078421568153772
37.604985980117505,14283.440053651995,7,0.23832467712993194,39.13072730696533,0.00811991935070369
36.15952864583683,4519.205934176752,15,0.022073117545928035,49.47753740772415,0.027871051756612517
57.744031455315366,7408.9391674510425,6,0.17783093860206156,45.11634959170487,0.052083499814029356
50.35523228947571,18613.722334425678,13,0.02775915892019777,46.33756695546287,0.039138864467475165
34.60635607109019,11154.386571785919,12,0.4182843965288314,42.20820981971336,0.13512076473206552
58.493998131498756,12397.86767471083,11,0.4051315813615111,61.00468421785013,0.00414240263950341
49.60949281314914,15794.122080818046,10,0.12183614631403004,40.59555099251347,0.05426294685974156
57.1929317825844,15481.614310401617,5,0.04459505355779678,39.512429475649625,0.06857506210476065
54.44443262885419,13393.999061927303,22,0.11593817404878451,64.03316549217388,0.04972519362077769
32.56507483616892,10956.658143897672,20,0.040326517806920134,50.32196403549088,0.08289093291465328
36.597284397045456,10436.657771338214,22,0.17749435118372597,66.56139181568149,0.019652387900529568
56.20940407684893,16289.494126456715,19,0.16286135157883605,56.627344574316744,0.06926942540530327
54.155553981501974,14767.847655338966,13,0.24462913857374846,58.596475331327866,0.15486992944914585
44.68647609053778,10713.499996911052,12,0.07123116787885803,44.11045059447501,0.21844700024364505
46.75991074963173,17410.561564965705,12,0.09911836957133378,52.7411640970802,0.01995141980635805
64.16497343682637,11354.82942435108,14,0.09787344521418159,58.02434737713847,0.13770260863545655
36.12642916746255,7741.689128328034,13,0.09273709435301533,41.77975033157059,0.12528733085932012
53.20646071755057,8205.146505483277,20,0.17944803005123686,65.53841771596967,0.11450188824809045
41.96711021349159,7106.29581845117,13,0.2389986683576807,52.14983238588803,0.10099558483178125
41.73478195159169,10637.949916981564,21,0.21612126054183656,65.78409215877349,0.06518417585629405
61.48165277980785,18168.621391680965,12,0.2548390627799472,52.33749625416938,0.01077661881266702
57.38124523482045,7974.524094847457,14,0.21684457478589542,53.902711720219415,0.09444789219831777
57.20264454000958,12942.378805090515,19,0.12023002447809038,68.08695384653092,0.13985135481537264
64.58218210731494,8716.553271862933,19,0.38480384720194377,63.8896702147548,0.04830162596065627
45.31505762449139,10698.454793642812,21,0.21853761673736305,59.97538726074959,0.0514290490542349
